Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2023-09-20 20:10:08,220.195.163.111,64.23.122.44,26198,53518,TCP,1297,Data,FTP,Nam laboriosam iste tenetur. Optio tempora iste dolorum velit. Sequi earum itaque aperiam nam dolorum tempore.,IoC Detected,86.88,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Vaibhav Sidhu,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_8; rv:1.9.3.20) Gecko/5559-07-29 03:25:44 Firefox/3.8,Segment A,"Jammu, Assam",176.205.31.84,Log Data,,Server
2022-11-01 15:58:33,188.219.205.20,27.62.231.190,16510,56906,TCP,1417,Control,FTP,Corrupti excepturi dolor unde id. Delectus dignissimos dolore saepe.,,24.97,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Hridaan Dash,Opera/8.73.(Windows NT 6.1; nso-ZA) Presto/2.9.181 Version/11.00,Segment C,"Muzaffarpur, Nagaland",77.208.235.95,,,Server
2021-07-15 17:46:28,80.14.42.241,45.44.114.160,45206,26034,UDP,842,Data,FTP,Architecto nam voluptatibus accusantium et numquam illum sunt. Saepe voluptas porro nobis expedita nam.,IoC Detected,67.69,,DDoS,Known Pattern B,Logged,High,Piya Bhakta,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/32.0.826.0 Safari/534.1",Segment A,"Madanapalle, Odisha",189.206.150.161,Log Data,Alert Data,Firewall
2020-06-12 16:03:08,70.69.192.95,211.95.141.68,60938,19628,TCP,884,Data,HTTP,Officia ullam corrupti. Nesciunt nulla eius nobis debitis sed quae. Molestiae voluptatem et similique doloribus vero.,,87.37,,DDoS,Known Pattern B,Logged,Low,Mamooty Tailor,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/58.0.853.0 Mobile/61H407 Safari/531.0",Segment A,"New Delhi, Goa",,Log Data,,Server
2022-12-14 10:44:46,206.205.69.239,35.93.104.23,19207,58373,UDP,685,Data,DNS,Sint labore labore dolores asperiores. Voluptas quos doloribus repudiandae temporibus. In nesciunt id voluptatibus.,,26.68,,Intrusion,Known Pattern A,Ignored,Low,Drishya Lal,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6 rv:5.0; mai-IN) AppleWebKit/533.33.3 (KHTML, like Gecko) Version/4.0 Safari/533.33.3",Segment C,"Dhanbad, Assam",17.205.220.59,,,Firewall
2023-01-04 00:44:26,211.190.89.59,170.192.35.208,57824,23287,TCP,720,Data,DNS,"Error pariatur perspiciatis numquam eius repellat.
Eius libero possimus error optio maiores temporibus ab. Deleniti architecto dignissimos commodi ratione praesentium.
Quia sapiente culpa eveniet.",IoC Detected,32.14,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Purab Madan,Opera/8.58.(X11; Linux i686; mn-MN) Presto/2.9.184 Version/11.00,Segment A,"Agartala, Tripura",137.178.108.202,Log Data,Alert Data,Firewall
2022-08-09 11:08:37,39.65.58.215,99.45.166.151,62065,11523,ICMP,703,Data,FTP,Error debitis eius ipsam. Illo maxime fugiat consequatur maiores iste et hic. Magni qui consequatur maiores nulla fugit voluptatem.,,30.57,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Azad Bir,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.1),Segment C,"Surendranagar Dudhrej, Kerala",16.185.146.17,Log Data,Alert Data,Firewall
2022-11-10 01:32:30,103.76.153.251,214.105.214.74,13660,30911,UDP,1112,Data,FTP,Ad eos nulla. Qui eaque omnis dolorem iste hic omnis. Harum enim qui reiciendis cupiditate non.,,4.44,,Intrusion,Known Pattern B,Ignored,Low,Eva Dave,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; hr-HR) AppleWebKit/532.30.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.30.4",Segment C,"Dhanbad, Andhra Pradesh",209.217.22.109,,Alert Data,Firewall
2023-02-08 15:44:26,42.138.39.109,32.58.16.85,62042,40087,ICMP,1485,Control,FTP,Ex asperiores minima hic accusantium eos minus tempore. Omnis dignissimos iure consectetur voluptates quasi nostrum. Cupiditate laborum minus blanditiis voluptatem nihil doloribus cupiditate.,,14.41,,Malware,Known Pattern A,Blocked,High,Dhruv Sethi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/3.1),Segment B,"Kanpur, Karnataka",,Log Data,Alert Data,Firewall
2021-11-03 17:37:26,86.44.158.68,162.144.59.70,4992,18915,TCP,399,Control,DNS,Tempora sit inventore unde commodi beatae. Eius quo assumenda voluptatem optio.,IoC Detected,39.6,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Siya Jayaraman,Opera/9.75.(X11; Linux x86_64; es-SV) Presto/2.9.176 Version/11.00,Segment B,"Pallavaram, Goa",,Log Data,Alert Data,Firewall
2022-11-19 20:18:20,161.248.20.173,211.7.60.164,20427,22955,UDP,961,Data,DNS,"Atque sequi vitae dignissimos debitis vero.
Nobis perferendis omnis cum error. Minus vero inventore. Harum magnam molestiae dolorem excepturi.",,71.35,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Anaya Verma,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/14.0.844.0 Mobile/95P152 Safari/534.1",Segment A,"Tiruppur, Punjab",159.35.88.181,Log Data,,Firewall
2021-12-22 01:14:34,180.103.57.34,141.126.226.108,20362,4162,TCP,1116,Data,HTTP,Porro beatae eligendi odio. Nisi ducimus neque odit eos distinctio dolore quam. Excepturi voluptas iure corrupti rem culpa.,IoC Detected,39.01,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Pihu Hari,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lg-UG) AppleWebKit/531.43.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.43.7",Segment A,"Panchkula, Himachal Pradesh",95.28.238.82,Log Data,Alert Data,Server
2022-10-04 06:54:29,23.213.99.77,185.181.88.12,25913,20040,TCP,205,Control,DNS,Ipsum sint cupiditate optio dolorum quam. Nesciunt repellat cum quae. Dicta natus alias optio doloribus corporis.,IoC Detected,0.01,,DDoS,Known Pattern A,Blocked,High,Amani Bora,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),Segment A,"Barasat, Uttar Pradesh",,Log Data,,Firewall
2022-06-04 17:09:57,189.109.54.130,132.16.34.49,21498,65039,ICMP,758,Data,DNS,"Adipisci laudantium nemo corrupti atque sint praesentium.
Suscipit excepturi quae amet eius inventore hic. Totam corrupti a recusandae earum odit.",IoC Detected,77.27,,DDoS,Known Pattern B,Ignored,High,Ivana Shroff,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/42.0.882.0 Safari/533.2",Segment A,"Howrah, Mizoram",,,Alert Data,Firewall
2023-06-23 09:29:37,198.16.17.16,77.225.91.145,26952,35374,TCP,1408,Data,DNS,"Occaecati rem labore eum molestiae amet. Eum minus fugit voluptatibus harum exercitationem. Corrupti ex beatae dolorem.
Possimus repellat iure ex alias et.",,93.59,,Intrusion,Known Pattern A,Ignored,Medium,Jivin Bir,Opera/8.67.(X11; Linux i686; ja-JP) Presto/2.9.179 Version/10.00,Segment B,"Jamalpur, Kerala",,,,Firewall
2023-06-25 01:22:05,44.146.249.174,130.107.30.76,43615,45991,ICMP,559,Data,FTP,Est aperiam voluptas numquam architecto nesciunt. Praesentium eligendi earum explicabo necessitatibus omnis. Ea neque aut ex nihil.,,64.37,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Mannat Sule,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.0),Segment C,"Varanasi, Himachal Pradesh",,,Alert Data,Firewall
2021-12-07 04:31:52,186.159.247.99,152.169.207.78,9119,59409,ICMP,286,Control,FTP,"Illo nemo culpa aspernatur. At delectus assumenda. Eos eos nulla dolorum.
Doloremque recusandae itaque. Id doloremque vel nobis eius eos inventore. Ex aliquid consectetur quas.",,64.87,,Intrusion,Known Pattern A,Ignored,Medium,Jayant Roy,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_5 rv:4.0; bhb-IN) AppleWebKit/535.11.2 (KHTML, like Gecko) Version/4.0.3 Safari/535.11.2",Segment B,"Uluberia, Gujarat",,Log Data,,Server
2020-09-27 03:52:19,26.131.37.133,53.253.30.51,8617,18757,ICMP,666,Data,HTTP,"Hic praesentium nulla laborum. Quisquam voluptate repudiandae laborum voluptate occaecati quasi.
Eligendi nobis voluptates praesentium earum modi. Ea veritatis vitae amet.",,60.79,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Adah Garde,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/34.0.883.0 Safari/532.2",Segment A,"Ichalkaranji, Bihar",7.90.185.55,Log Data,,Server
2021-10-31 10:16:51,137.42.73.138,184.253.34.181,55766,35099,ICMP,972,Data,DNS,"Veniam rem ipsum iure molestias. Placeat odit quae ad.
Pariatur et beatae eum. Consequuntur et quia aut. Soluta dolorem eveniet quas.
Incidunt pariatur earum. Earum eveniet libero tenetur.",IoC Detected,65.88,,DDoS,Known Pattern B,Logged,Low,Onkar Karan,Opera/8.21.(Windows NT 5.2; lij-IT) Presto/2.9.187 Version/10.00,Segment B,"Jaunpur, Andhra Pradesh",69.30.11.238,Log Data,Alert Data,Server
2021-10-18 05:26:07,132.245.243.152,99.54.125.108,6722,2193,TCP,349,Data,HTTP,Voluptatum saepe atque facilis quam. Excepturi rerum totam esse reprehenderit id natus. Commodi error eaque saepe nihil reprehenderit debitis.,,94.99,,Malware,Known Pattern B,Blocked,Low,Lakshit Garde,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/16.0.860.0 Mobile/97M448 Safari/531.2",Segment B,"Saharsa, Nagaland",43.96.251.137,,,Firewall
2022-04-04 20:44:39,198.99.16.135,173.13.217.227,64175,2809,TCP,373,Data,HTTP,Quasi exercitationem alias eum repudiandae repellendus. Delectus minus molestiae iusto voluptatibus veritatis.,IoC Detected,32.26,,Malware,Known Pattern A,Blocked,Low,Mehul Sood,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1 rv:4.0; mi-NZ) AppleWebKit/531.20.5 (KHTML, like Gecko) Version/5.0.1 Safari/531.20.5",Segment A,"Burhanpur, Gujarat",5.149.128.161,Log Data,Alert Data,Server
2020-07-07 20:55:10,7.226.186.69,56.120.201.84,24067,20087,ICMP,174,Control,HTTP,Tempora expedita accusamus rerum. Similique beatae esse dignissimos incidunt quasi sapiente. Itaque aperiam alias sapiente fuga architecto.,,74.86,,DDoS,Known Pattern B,Blocked,Medium,Zain Jain,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),Segment A,"Tezpur, Karnataka",,Log Data,Alert Data,Firewall
2023-08-08 05:54:07,183.143.221.33,170.62.106.222,16343,53789,TCP,932,Data,FTP,"Saepe rerum numquam delectus ad aliquid quos. Quasi quidem pariatur veritatis quasi quidem. Quisquam labore quo animi repellat quae.
Saepe minus eaque iure. Autem eum inventore illo non.",IoC Detected,78.56,,DDoS,Known Pattern A,Ignored,Low,Tejas Dugar,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.879.0 Safari/535.0",Segment C,"Adoni, Chhattisgarh",,Log Data,Alert Data,Server
2021-01-12 07:32:43,138.61.7.39,207.131.131.128,49027,18667,TCP,360,Control,FTP,Voluptatibus laboriosam est occaecati magnam quia dolore inventore. Ipsam quae laboriosam minima nulla provident natus. Laborum temporibus esse quas eius.,,74.97,,DDoS,Known Pattern B,Logged,Medium,Shamik Goswami,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.16.1 (KHTML, like Gecko) Version/5.0.4 Safari/535.16.1",Segment B,"Vijayanagaram, Chhattisgarh",,,Alert Data,Server
2020-10-26 14:37:41,220.187.190.2,138.73.104.53,51139,48462,TCP,859,Data,DNS,Rerum sapiente sed error eum voluptatum tenetur. Earum quia ipsa hic saepe. Amet non atque minus cum et. Quam molestiae voluptatum enim quia possimus in officia.,IoC Detected,76.33,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Hansh Vora,Opera/8.73.(X11; Linux i686; an-ES) Presto/2.9.172 Version/12.00,Segment C,"Farrukhabad, Haryana",66.166.204.124,Log Data,Alert Data,Firewall
2020-08-04 06:02:19,174.11.127.201,107.30.198.94,55549,17626,ICMP,648,Control,FTP,"Facere nostrum maxime nulla. Hic exercitationem labore optio numquam quod maiores tempore.
Recusandae fugiat sed vitae repellat. Ea magnam placeat magni. Porro repudiandae provident fuga.",,78.82,,Intrusion,Known Pattern B,Logged,High,Manjari Mani,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1),Segment B,"Hosur, Nagaland",23.222.235.140,Log Data,Alert Data,Server
2020-02-19 02:47:23,79.117.212.142,73.135.9.21,13918,20250,ICMP,434,Data,HTTP,"Alias alias ab quas fugit itaque. Commodi ducimus aliquam similique eveniet voluptatum quibusdam.
Ut qui eligendi iure. Minus similique ullam molestiae quos magnam.",IoC Detected,59.7,,Malware,Known Pattern A,Blocked,Medium,Divit Yadav,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),Segment B,"Maheshtala, Manipur",77.111.89.199,Log Data,Alert Data,Firewall
2022-07-30 14:57:58,182.177.133.28,72.78.134.177,53916,4898,TCP,847,Data,HTTP,Impedit occaecati voluptate commodi excepturi asperiores nobis.,IoC Detected,93.93,Alert Triggered,Malware,Known Pattern A,Ignored,High,Anvi Chowdhury,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/63.0.844.0 Safari/533.2",Segment A,"Buxar, Odisha",30.68.96.24,Log Data,,Firewall
2020-08-25 11:35:59,112.231.235.215,23.62.58.116,22301,3692,TCP,1392,Control,DNS,Quibusdam maxime cumque. Cum recusandae quisquam labore aut placeat. Illo commodi rem error itaque labore repellat. Architecto molestias itaque deserunt commodi.,,43.31,,DDoS,Known Pattern B,Ignored,Low,Samar Subramanian,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/21.0.848.0 Safari/534.0",Segment B,"Latur, Maharashtra",,Log Data,,Firewall
2023-04-17 15:45:53,2.75.23.80,192.202.156.62,26230,26718,TCP,590,Control,FTP,"Vitae numquam accusantium quisquam assumenda quasi. Cum repellat unde consectetur.
Consequatur amet in facilis. Eveniet eveniet debitis earum quis debitis dolore.",,8.74,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Riya Agrawal,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),Segment A,"Bhubaneswar, Madhya Pradesh",178.139.113.54,,Alert Data,Server
2020-11-17 04:08:06,144.100.191.97,28.23.137.142,28532,17952,UDP,1096,Data,FTP,Voluptatum magni vitae quasi itaque. Consequatur est non accusamus temporibus iste ut qui.,IoC Detected,39.97,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Bhavin Bail,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3974-01-10 05:57:58 Firefox/3.8,Segment C,"Bhalswa Jahangir Pur, Uttarakhand",,Log Data,Alert Data,Firewall
2022-12-17 23:00:13,125.183.3.148,89.229.232.152,53818,20068,UDP,381,Control,FTP,Eaque hic odit magnam expedita quis quo minima. Facilis pariatur veniam quo repellat. Fugit ex perferendis quis repellat earum pariatur. Inventore voluptate quis rem unde odit tempora.,IoC Detected,80.87,Alert Triggered,Malware,Known Pattern B,Ignored,High,Divyansh Luthra,Mozilla/5.0 (Windows 98; oc-FR; rv:1.9.0.20) Gecko/2620-09-06 03:33:29 Firefox/3.6.9,Segment B,"Sangli-Miraj & Kupwad, Tamil Nadu",136.145.53.49,Log Data,Alert Data,Firewall
2021-02-09 06:01:49,113.5.253.143,26.138.221.211,36242,23407,UDP,673,Data,DNS,Exercitationem aut quam. Ducimus iure qui reiciendis expedita. Iure optio illum.,IoC Detected,27.69,,DDoS,Known Pattern B,Logged,Low,Seher Wali,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8205-10-14 07:27:48 Firefox/3.6.9,Segment B,"Mau, Assam",,,,Server
2022-03-02 19:02:52,182.122.68.232,104.253.130.184,37674,13500,TCP,1048,Control,FTP,"Reiciendis occaecati unde. Excepturi atque autem mollitia laboriosam amet nobis at.
Voluptatibus deserunt neque. Pariatur ratione incidunt exercitationem hic impedit quia.",,72.21,,Intrusion,Known Pattern B,Blocked,Medium,Jhanvi Shankar,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/5.0 Safari/533.30.1",Segment C,"Kalyan-Dombivli, Assam",213.180.42.78,Log Data,,Firewall
2021-10-26 20:47:11,24.227.254.87,163.205.119.60,46964,33223,UDP,828,Data,HTTP,"Ipsam porro dolor hic eaque tempora a alias. Ipsam eligendi hic.
Fugit impedit natus facilis maxime accusantium tempore nostrum.",,7.83,,DDoS,Known Pattern B,Ignored,High,Trisha Ram,Opera/9.58.(X11; Linux i686; ckb-IQ) Presto/2.9.164 Version/12.00,Segment C,"Jalandhar, Tripura",,,,Server
2023-08-20 06:11:52,124.230.224.220,57.213.106.54,2619,17038,UDP,911,Control,DNS,"Veniam officia repudiandae. Deleniti blanditiis voluptatum vero.
Soluta beatae laboriosam illum. Velit suscipit suscipit iste neque.",,86.64,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Samarth Anand,Opera/8.64.(Windows NT 6.0; sw-KE) Presto/2.9.177 Version/10.00,Segment B,"Pudukkottai, Odisha",109.125.205.47,Log Data,,Server
2021-08-27 23:13:31,39.59.203.149,3.123.187.169,62809,52135,UDP,469,Data,FTP,Aliquam maiores itaque quam sit recusandae repellat. Voluptatem iusto modi doloremque alias. Voluptate nihil fugit quo numquam.,,27.1,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Riaan Sama,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/22.0.819.0 Safari/532.0",Segment B,"Jorhat, Chhattisgarh",109.249.214.251,,Alert Data,Server
2021-01-30 01:20:42,133.86.230.80,95.58.58.33,24329,25413,UDP,471,Control,HTTP,Mollitia eos dolor accusamus quod. Soluta eos sapiente adipisci. Provident aliquam officia temporibus fuga.,IoC Detected,95.02,,DDoS,Known Pattern B,Blocked,High,Eshani Cherian,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.1),Segment B,"Kolkata, Gujarat",,Log Data,Alert Data,Firewall
2023-03-08 04:27:25,133.217.151.183,204.50.91.8,21258,22075,TCP,1315,Data,FTP,Nam perspiciatis nisi quidem. Pariatur dicta totam nemo quibusdam tenetur.,IoC Detected,82.95,,DDoS,Known Pattern A,Blocked,High,Aarna Chowdhury,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/56.0.841.0 Safari/531.1",Segment B,"Tadepalligudem, Rajasthan",27.179.6.11,,Alert Data,Server
2020-01-26 18:10:04,106.82.13.183,204.109.199.146,26895,1858,TCP,705,Data,FTP,Modi commodi vero perspiciatis quos accusamus quasi exercitationem. Autem error blanditiis ullam fugiat. Quisquam nulla eligendi quisquam.,,92.49,Alert Triggered,Malware,Known Pattern A,Blocked,High,Vihaan Kalla,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_1 rv:6.0; mg-MG) AppleWebKit/534.1.5 (KHTML, like Gecko) Version/5.1 Safari/534.1.5",Segment C,"Ahmednagar, Haryana",,,Alert Data,Server
2021-07-17 01:10:06,177.184.35.164,142.12.239.220,63851,52793,TCP,1217,Control,FTP,"Quis quia quas quae. Maxime ea dolorem nihil. Quaerat quia culpa sapiente recusandae sit eius.
Quidem perspiciatis consequatur eius dicta laborum velit quae.",,99.34,,DDoS,Known Pattern A,Logged,Medium,Divij Chakraborty,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/13.0.807.0 Safari/533.1",Segment B,"Saharsa, Manipur",,Log Data,Alert Data,Server
2020-06-15 18:42:22,214.123.106.8,75.242.9.143,5188,58152,TCP,234,Control,HTTP,"Eius ducimus illo asperiores alias reiciendis aspernatur. Esse rem alias eaque. Et error aperiam dolorem facere architecto.
Odio recusandae harum hic. Vero eum officia vero est.",IoC Detected,82.1,,Intrusion,Known Pattern A,Ignored,Medium,Advika Koshy,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/27.0.871.0 Mobile/04M543 Safari/535.2",Segment B,"Rewa, Maharashtra",5.134.227.135,,Alert Data,Server
2020-07-23 21:31:31,48.33.10.92,114.62.180.25,60065,33853,TCP,1035,Control,FTP,"Aut cumque voluptatem unde quod incidunt.
Accusamus sit accusamus accusantium quam adipisci repudiandae. Excepturi labore facere repudiandae ullam maxime dolore. Vel quis aspernatur cum vitae.",IoC Detected,45.06,,DDoS,Known Pattern B,Blocked,Low,Vaibhav Deshpande,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.1),Segment B,"Thanjavur, Odisha",,Log Data,,Firewall
2020-05-16 00:07:57,115.208.187.45,48.93.196.251,32336,4906,UDP,843,Data,HTTP,Libero modi ipsa sequi in. Tempore nulla autem molestiae velit laudantium harum ab.,IoC Detected,19.12,,DDoS,Known Pattern B,Logged,Low,Faiyaz Babu,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.8.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.8.4",Segment B,"Haridwar, Karnataka",,,Alert Data,Firewall
2022-09-17 12:40:59,31.148.47.73,109.88.77.113,9068,59710,ICMP,795,Control,HTTP,"Maxime alias modi consectetur nostrum accusantium.
Perferendis ex ipsam nisi voluptatibus. Fugit aut delectus nostrum amet quaerat maxime eveniet.",IoC Detected,93.26,,Malware,Known Pattern B,Logged,Medium,Zara Anne,Opera/9.89.(X11; Linux i686; is-IS) Presto/2.9.172 Version/11.00,Segment B,"Dharmavaram, Uttarakhand",78.99.229.180,Log Data,,Firewall
2022-02-12 18:37:57,181.101.196.150,162.6.77.26,26887,62117,TCP,495,Data,DNS,Architecto quasi vel amet. Vitae numquam accusantium debitis fugit soluta molestiae. Ea odit ad cum maiores temporibus quas. Ipsa saepe molestias ipsam.,IoC Detected,9.26,,Intrusion,Known Pattern A,Ignored,High,Devansh Ramakrishnan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; oc-FR) AppleWebKit/533.27.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.27.1",Segment A,"Jorhat, Kerala",,,Alert Data,Server
2020-08-20 03:39:43,85.183.208.155,144.239.149.71,54054,17232,UDP,1398,Data,DNS,"Laudantium nesciunt vitae similique architecto voluptatum. Eligendi beatae enim blanditiis alias. Ex iusto deleniti modi.
Facere ex incidunt error. Esse officiis ullam.
Quas nisi iusto ullam.",,54.7,Alert Triggered,DDoS,Known Pattern A,Logged,High,Madhup Roy,Opera/9.39.(X11; Linux x86_64; yo-NG) Presto/2.9.168 Version/11.00,Segment B,"Ozhukarai, Karnataka",72.211.208.235,,,Server
2020-01-15 21:38:50,129.139.156.90,178.29.4.176,51317,63420,UDP,695,Data,HTTP,"Nesciunt repellat ex dicta. Nostrum tempore eum ipsa doloremque.
Optio aut placeat illum minus fugit incidunt. Reprehenderit impedit consectetur.",IoC Detected,70.15,,Malware,Known Pattern A,Blocked,High,Riya Sankaran,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),Segment B,"Ramgarh, Meghalaya",135.53.144.249,,,Server
2020-08-31 20:09:24,196.89.138.239,155.13.78.21,62578,23477,UDP,435,Control,FTP,Impedit aperiam incidunt itaque rerum. Dicta voluptatum modi vel tempore necessitatibus vitae voluptatibus.,IoC Detected,87.6,,DDoS,Known Pattern B,Logged,Medium,Indrajit Dugar,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/57.0.837.0 Safari/536.0",Segment C,"Guntur, Jharkhand",170.169.225.145,Log Data,,Server
2020-02-18 13:40:33,58.78.198.53,167.235.48.20,28840,15983,ICMP,496,Control,FTP,Inventore in ratione suscipit dolorum voluptatum voluptatum. Magni omnis beatae a. Perspiciatis aliquid ad deleniti repellendus voluptates. Quia facere optio error consectetur.,,84.5,,Intrusion,Known Pattern A,Ignored,Medium,Yakshit Wason,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/47.0.822.0 Safari/534.0",Segment B,"Tadipatri, West Bengal",41.164.64.38,,,Server
2023-09-28 12:41:35,13.73.33.167,32.134.15.230,12700,7684,ICMP,149,Data,HTTP,"Repellat occaecati aliquid. Dolorum excepturi eveniet labore porro. A sequi illum excepturi nemo dolorem.
Fugiat veritatis culpa sint possimus beatae qui. In dolorum facilis.",,11.07,,Malware,Known Pattern B,Ignored,Low,Nishith Bora,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),Segment B,"Indore, Karnataka",106.2.247.69,,Alert Data,Firewall
2023-03-11 21:36:40,76.108.232.168,173.116.38.11,57062,59469,ICMP,794,Control,DNS,"Quam adipisci a atque voluptates ea ea. Distinctio maiores aut. Repellendus beatae cum molestias odit quae.
Repellat itaque exercitationem.
Nisi sequi amet cupiditate quibusdam. Tempore quibusdam ad.",,12.1,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Prerak Singhal,Opera/8.96.(X11; Linux i686; yo-NG) Presto/2.9.187 Version/11.00,Segment A,"Pune, Maharashtra",205.115.88.142,Log Data,,Firewall
2022-05-20 00:49:19,95.169.69.201,97.110.4.229,36323,31799,TCP,759,Control,FTP,"Ipsam ab nemo natus corrupti provident assumenda. Aliquam sint voluptatibus reiciendis facilis. Aperiam id architecto similique sunt.
Quae nostrum tempora. Dolorem eveniet illum porro officia.",IoC Detected,99.27,,DDoS,Known Pattern A,Ignored,Low,Ojas Randhawa,Opera/9.98.(Windows NT 5.1; raj-IN) Presto/2.9.171 Version/10.00,Segment A,"Kozhikode, Madhya Pradesh",,,Alert Data,Server
2021-08-27 20:33:43,76.11.109.183,47.21.225.236,46312,8844,UDP,1480,Control,DNS,Voluptates eum eaque. Doloremque voluptas eveniet distinctio culpa.,IoC Detected,3.59,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Anay Ghosh,Opera/8.76.(Windows NT 5.1; om-KE) Presto/2.9.167 Version/10.00,Segment A,"Morena, Karnataka",,Log Data,Alert Data,Server
